*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****             Interconnect Capacitance Table           ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.24
Date: 		2015-1-16
Corner:  	Typical
Structure: 	Structure-2 (Parallel lines between two plates)
(Please refer to SMIC SPICE document for the definition of each capacitance)


**************************
* Layers:	M2-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.32E-01	4.24E-02	3.44E-03	2.35E-02	1.64E-03	1.39E-01	9.48E-03	8.98E-04
0.198	0.162	3.03E-01	4.44E-02	3.60E-03	2.35E-02	1.64E-03	1.23E-01	1.05E-02	9.80E-04
0.198	0.182	2.80E-01	4.63E-02	3.76E-03	2.35E-02	1.64E-03	1.11E-01	1.14E-02	1.06E-03
0.198	0.232	2.41E-01	5.09E-02	4.16E-03	2.35E-02	1.64E-03	8.85E-02	1.37E-02	1.26E-03
0.198	0.292	2.11E-01	5.61E-02	4.63E-03	2.35E-02	1.64E-03	7.12E-02	1.63E-02	1.49E-03
0.198	0.392	1.83E-01	6.37E-02	5.38E-03	2.35E-02	1.64E-03	5.33E-02	2.01E-02	1.87E-03
0.198	0.492	1.67E-01	7.04E-02	6.08E-03	2.35E-02	1.64E-03	4.20E-02	2.35E-02	2.22E-03
0.198	0.592	1.58E-01	7.62E-02	6.75E-03	2.35E-02	1.64E-03	3.43E-02	2.64E-02	2.55E-03
0.198	0.792	1.48E-01	8.57E-02	7.90E-03	2.35E-02	1.64E-03	2.43E-02	3.11E-02	3.13E-03
0.198	0.992	1.43E-01	9.31E-02	8.85E-03	2.35E-02	1.64E-03	1.81E-02	3.48E-02	3.61E-03
0.198	1.192	1.40E-01	9.88E-02	9.63E-03	2.35E-02	1.64E-03	1.40E-02	3.77E-02	3.99E-03
0.198	1.392	1.39E-01	1.03E-01	1.02E-02	2.35E-02	1.64E-03	1.11E-02	3.99E-02	4.30E-03
0.198	1.592	1.38E-01	1.07E-01	1.07E-02	2.35E-02	1.64E-03	8.92E-03	4.16E-02	4.55E-03
0.198	1.792	1.37E-01	1.10E-01	1.11E-02	2.35E-02	1.64E-03	7.29E-03	4.30E-02	4.75E-03
0.198	1.992	1.37E-01	1.12E-01	1.15E-02	2.35E-02	1.64E-03	6.03E-03	4.42E-02	4.91E-03
0.198	2.492	1.36E-01	1.16E-01	1.20E-02	2.35E-02	1.64E-03	3.93E-03	4.61E-02	5.19E-03
0.198	2.992	1.36E-01	1.18E-01	1.24E-02	2.35E-02	1.64E-03	2.66E-03	4.73E-02	5.37E-03
0.198	3.992	1.36E-01	1.20E-01	1.27E-02	2.35E-02	1.64E-03	1.37E-03	4.85E-02	5.55E-03
0.198	4.992	1.36E-01	1.22E-01	1.29E-02	2.35E-02	1.64E-03	7.90E-04	4.90E-02	5.63E-03
0.198	6.992	1.36E-01	1.22E-01	1.30E-02	2.35E-02	1.64E-03	3.25E-04	4.95E-02	5.70E-03
0.198	9.992	1.36E-01	1.23E-01	1.31E-02	2.35E-02	1.64E-03	1.40E-04	4.97E-02	5.73E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M3-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.44E-02	4.49E-03	6.89E-03	1.99E-03	1.45E-01	3.77E-03	1.25E-03
0.198	0.162	2.93E-01	1.50E-02	4.68E-03	6.89E-03	1.99E-03	1.29E-01	4.07E-03	1.34E-03
0.198	0.182	2.70E-01	1.56E-02	4.86E-03	6.89E-03	1.99E-03	1.17E-01	4.37E-03	1.44E-03
0.198	0.232	2.28E-01	1.71E-02	5.32E-03	6.89E-03	1.99E-03	9.59E-02	5.12E-03	1.66E-03
0.198	0.292	1.96E-01	1.89E-02	5.86E-03	6.89E-03	1.99E-03	7.92E-02	6.01E-03	1.94E-03
0.198	0.392	1.64E-01	2.18E-02	6.75E-03	6.89E-03	1.99E-03	6.21E-02	7.43E-03	2.38E-03
0.198	0.492	1.45E-01	2.45E-02	7.62E-03	6.89E-03	1.99E-03	5.13E-02	8.82E-03	2.81E-03
0.198	0.592	1.32E-01	2.71E-02	8.45E-03	6.89E-03	1.99E-03	4.37E-02	1.01E-02	3.23E-03
0.198	0.792	1.16E-01	3.21E-02	1.00E-02	6.89E-03	1.99E-03	3.36E-02	1.26E-02	4.02E-03
0.198	0.992	1.08E-01	3.65E-02	1.15E-02	6.89E-03	1.99E-03	2.70E-02	1.48E-02	4.75E-03
0.198	1.192	1.02E-01	4.04E-02	1.28E-02	6.89E-03	1.99E-03	2.22E-02	1.68E-02	5.41E-03
0.198	1.392	9.87E-02	4.39E-02	1.40E-02	6.89E-03	1.99E-03	1.85E-02	1.85E-02	6.01E-03
0.198	1.592	9.64E-02	4.70E-02	1.51E-02	6.89E-03	1.99E-03	1.56E-02	2.00E-02	6.53E-03
0.198	1.792	9.48E-02	4.96E-02	1.60E-02	6.89E-03	1.99E-03	1.33E-02	2.14E-02	7.00E-03
0.198	1.992	9.36E-02	5.20E-02	1.68E-02	6.89E-03	1.99E-03	1.14E-02	2.26E-02	7.41E-03
0.198	2.492	9.20E-02	5.67E-02	1.84E-02	6.89E-03	1.99E-03	7.84E-03	2.49E-02	8.22E-03
0.198	2.992	9.13E-02	5.99E-02	1.96E-02	6.89E-03	1.99E-03	5.53E-03	2.65E-02	8.79E-03
0.198	3.992	9.07E-02	6.38E-02	2.09E-02	6.89E-03	1.99E-03	2.86E-03	2.85E-02	9.48E-03
0.198	4.992	9.06E-02	6.58E-02	2.17E-02	6.89E-03	1.99E-03	1.51E-03	2.95E-02	9.84E-03
0.198	6.992	9.06E-02	6.73E-02	2.22E-02	6.89E-03	1.99E-03	5.10E-04	3.02E-02	1.01E-02
0.198	9.992	9.06E-02	6.78E-02	2.24E-02	6.89E-03	1.99E-03	1.65E-04	3.05E-02	1.02E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M4-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	9.16E-03	5.95E-03	3.99E-03	2.53E-03	1.45E-01	2.58E-03	1.71E-03
0.198	0.162	2.93E-01	9.51E-03	6.18E-03	3.99E-03	2.53E-03	1.30E-01	2.76E-03	1.82E-03
0.198	0.182	2.69E-01	9.86E-03	6.40E-03	3.99E-03	2.53E-03	1.18E-01	2.94E-03	1.94E-03
0.198	0.232	2.27E-01	1.07E-02	6.96E-03	3.99E-03	2.53E-03	9.68E-02	3.35E-03	2.22E-03
0.198	0.292	1.94E-01	1.17E-02	7.63E-03	3.99E-03	2.53E-03	8.03E-02	3.86E-03	2.55E-03
0.198	0.392	1.62E-01	1.33E-02	8.70E-03	3.99E-03	2.53E-03	6.34E-02	4.68E-03	3.08E-03
0.198	0.492	1.42E-01	1.50E-02	9.76E-03	3.99E-03	2.53E-03	5.29E-02	5.48E-03	3.61E-03
0.198	0.592	1.29E-01	1.65E-02	1.08E-02	3.99E-03	2.53E-03	4.57E-02	6.27E-03	4.12E-03
0.198	0.792	1.13E-01	1.95E-02	1.28E-02	3.99E-03	2.53E-03	3.60E-02	7.78E-03	5.12E-03
0.198	0.992	1.03E-01	2.24E-02	1.47E-02	3.99E-03	2.53E-03	2.96E-02	9.22E-03	6.06E-03
0.198	1.192	9.69E-02	2.51E-02	1.64E-02	3.99E-03	2.53E-03	2.50E-02	1.05E-02	6.96E-03
0.198	1.392	9.27E-02	2.75E-02	1.81E-02	3.99E-03	2.53E-03	2.14E-02	1.18E-02	7.78E-03
0.198	1.592	8.97E-02	2.98E-02	1.96E-02	3.99E-03	2.53E-03	1.85E-02	1.29E-02	8.52E-03
0.198	1.792	8.75E-02	3.18E-02	2.09E-02	3.99E-03	2.53E-03	1.60E-02	1.39E-02	9.20E-03
0.198	1.992	8.59E-02	3.37E-02	2.22E-02	3.99E-03	2.53E-03	1.39E-02	1.48E-02	9.82E-03
0.198	2.492	8.34E-02	3.75E-02	2.47E-02	3.99E-03	2.53E-03	9.99E-03	1.67E-02	1.11E-02
0.198	2.992	8.22E-02	4.04E-02	2.67E-02	3.99E-03	2.53E-03	7.24E-03	1.82E-02	1.21E-02
0.198	3.992	8.13E-02	4.41E-02	2.92E-02	3.99E-03	2.53E-03	3.86E-03	2.01E-02	1.33E-02
0.198	4.992	8.10E-02	4.62E-02	3.06E-02	3.99E-03	2.53E-03	2.07E-03	2.11E-02	1.40E-02
0.198	6.992	8.10E-02	4.78E-02	3.18E-02	3.99E-03	2.53E-03	6.61E-04	2.19E-02	1.46E-02
0.198	9.992	8.10E-02	4.84E-02	3.22E-02	3.99E-03	2.53E-03	2.02E-04	2.22E-02	1.48E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M5-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.22E-01	6.63E-03	8.07E-03	2.80E-03	3.46E-03	1.45E-01	1.92E-03	2.30E-03
0.198	0.162	2.92E-01	6.88E-03	8.38E-03	2.80E-03	3.46E-03	1.30E-01	2.04E-03	2.46E-03
0.198	0.182	2.69E-01	7.13E-03	8.68E-03	2.80E-03	3.46E-03	1.18E-01	2.17E-03	2.61E-03
0.198	0.232	2.27E-01	7.73E-03	9.44E-03	2.80E-03	3.46E-03	9.68E-02	2.46E-03	2.99E-03
0.198	0.292	1.94E-01	8.45E-03	1.03E-02	2.80E-03	3.46E-03	8.04E-02	2.82E-03	3.43E-03
0.198	0.392	1.62E-01	9.61E-03	1.18E-02	2.80E-03	3.46E-03	6.35E-02	3.41E-03	4.15E-03
0.198	0.492	1.42E-01	1.07E-02	1.32E-02	2.80E-03	3.46E-03	5.31E-02	3.97E-03	4.85E-03
0.198	0.592	1.29E-01	1.19E-02	1.46E-02	2.80E-03	3.46E-03	4.59E-02	4.53E-03	5.54E-03
0.198	0.792	1.12E-01	1.40E-02	1.72E-02	2.80E-03	3.46E-03	3.62E-02	5.61E-03	6.89E-03
0.198	0.992	1.03E-01	1.61E-02	1.98E-02	2.80E-03	3.46E-03	2.99E-02	6.64E-03	8.17E-03
0.198	1.192	9.64E-02	1.80E-02	2.22E-02	2.80E-03	3.46E-03	2.53E-02	7.61E-03	9.36E-03
0.198	1.392	9.20E-02	1.98E-02	2.44E-02	2.80E-03	3.46E-03	2.17E-02	8.52E-03	1.05E-02
0.198	1.592	8.91E-02	2.15E-02	2.65E-02	2.80E-03	3.46E-03	1.88E-02	9.36E-03	1.15E-02
0.198	1.792	8.68E-02	2.30E-02	2.83E-02	2.80E-03	3.46E-03	1.64E-02	1.01E-02	1.24E-02
0.198	1.992	8.51E-02	2.44E-02	3.00E-02	2.80E-03	3.46E-03	1.43E-02	1.08E-02	1.33E-02
0.198	2.492	8.26E-02	2.73E-02	3.35E-02	2.80E-03	3.46E-03	1.03E-02	1.22E-02	1.50E-02
0.198	2.992	8.13E-02	2.94E-02	3.61E-02	2.80E-03	3.46E-03	7.49E-03	1.33E-02	1.63E-02
0.198	3.992	8.06E-02	3.25E-02	3.98E-02	2.80E-03	3.46E-03	4.01E-03	1.49E-02	1.82E-02
0.198	4.992	8.03E-02	3.41E-02	4.18E-02	2.80E-03	3.47E-03	2.15E-03	1.57E-02	1.92E-02
0.198	6.992	8.00E-02	3.54E-02	4.33E-02	2.80E-03	3.46E-03	6.88E-04	1.63E-02	1.99E-02
0.198	9.992	8.03E-02	3.59E-02	4.39E-02	2.80E-03	3.46E-03	2.09E-04	1.65E-02	2.02E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M6-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	4.99E-03	1.19E-02	2.16E-03	5.47E-03	1.45E-01	1.42E-03	3.22E-03
0.198	0.162	2.93E-01	5.19E-03	1.24E-02	2.16E-03	5.47E-03	1.30E-01	1.52E-03	3.47E-03
0.198	0.182	2.69E-01	5.38E-03	1.29E-02	2.16E-03	5.47E-03	1.18E-01	1.61E-03	3.71E-03
0.198	0.232	2.27E-01	5.86E-03	1.41E-02	2.16E-03	5.47E-03	9.62E-02	1.85E-03	4.31E-03
0.198	0.292	1.95E-01	6.43E-03	1.55E-02	2.16E-03	5.47E-03	7.97E-02	2.14E-03	5.02E-03
0.198	0.392	1.63E-01	7.35E-03	1.78E-02	2.16E-03	5.47E-03	6.27E-02	2.60E-03	6.17E-03
0.198	0.492	1.43E-01	8.27E-03	2.01E-02	2.16E-03	5.47E-03	5.21E-02	3.06E-03	7.31E-03
0.198	0.592	1.30E-01	9.15E-03	2.22E-02	2.16E-03	5.47E-03	4.47E-02	3.50E-03	8.38E-03
0.198	0.792	1.15E-01	1.08E-02	2.63E-02	2.16E-03	5.47E-03	3.48E-02	4.35E-03	1.04E-02
0.198	0.992	1.05E-01	1.24E-02	3.01E-02	2.16E-03	5.47E-03	2.83E-02	5.14E-03	1.23E-02
0.198	1.192	9.95E-02	1.39E-02	3.35E-02	2.16E-03	5.47E-03	2.35E-02	5.87E-03	1.40E-02
0.198	1.392	9.56E-02	1.52E-02	3.66E-02	2.16E-03	5.47E-03	1.98E-02	6.53E-03	1.56E-02
0.198	1.592	9.29E-02	1.64E-02	3.94E-02	2.16E-03	5.47E-03	1.69E-02	7.14E-03	1.70E-02
0.198	1.792	9.11E-02	1.75E-02	4.19E-02	2.16E-03	5.47E-03	1.45E-02	7.68E-03	1.82E-02
0.198	1.992	8.97E-02	1.85E-02	4.41E-02	2.16E-03	5.47E-03	1.25E-02	8.15E-03	1.93E-02
0.198	2.492	8.78E-02	2.04E-02	4.85E-02	2.16E-03	5.47E-03	8.79E-03	9.13E-03	2.15E-02
0.198	2.992	8.69E-02	2.18E-02	5.17E-02	2.16E-03	5.47E-03	6.27E-03	9.84E-03	2.31E-02
0.198	3.992	8.62E-02	2.36E-02	5.57E-02	2.16E-03	5.47E-03	3.29E-03	1.07E-02	2.51E-02
0.198	4.992	8.60E-02	2.46E-02	5.78E-02	2.16E-03	5.47E-03	1.75E-03	1.12E-02	2.62E-02
0.198	6.992	8.60E-02	2.53E-02	5.95E-02	2.16E-03	5.47E-03	5.73E-04	1.16E-02	2.70E-02
0.198	9.992	8.60E-02	2.56E-02	6.00E-02	2.16E-03	5.47E-03	1.87E-04	1.17E-02	2.73E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M7-M1 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.29E-01	3.80E-03	2.46E-02	1.75E-03	1.28E-02	1.44E-01	1.02E-03	5.90E-03
0.198	0.162	2.99E-01	3.97E-03	2.58E-02	1.75E-03	1.28E-02	1.29E-01	1.11E-03	6.49E-03
0.198	0.182	2.76E-01	4.13E-03	2.69E-02	1.75E-03	1.28E-02	1.17E-01	1.19E-03	7.08E-03
0.198	0.232	2.34E-01	4.55E-03	2.98E-02	1.75E-03	1.28E-02	9.45E-02	1.40E-03	8.50E-03
0.198	0.292	2.03E-01	5.03E-03	3.31E-02	1.75E-03	1.28E-02	7.73E-02	1.64E-03	1.01E-02
0.198	0.392	1.72E-01	5.83E-03	3.83E-02	1.75E-03	1.28E-02	5.94E-02	2.04E-03	1.27E-02
0.198	0.492	1.54E-01	6.59E-03	4.31E-02	1.75E-03	1.28E-02	4.80E-02	2.42E-03	1.51E-02
0.198	0.592	1.42E-01	7.31E-03	4.75E-02	1.75E-03	1.28E-02	4.00E-02	2.78E-03	1.73E-02
0.198	0.792	1.29E-01	8.63E-03	5.52E-02	1.75E-03	1.28E-02	2.95E-02	3.44E-03	2.12E-02
0.198	0.992	1.22E-01	9.79E-03	6.17E-02	1.75E-03	1.28E-02	2.27E-02	4.02E-03	2.45E-02
0.198	1.192	1.18E-01	1.08E-02	6.71E-02	1.75E-03	1.28E-02	1.80E-02	4.52E-03	2.72E-02
0.198	1.392	1.16E-01	1.16E-02	7.16E-02	1.75E-03	1.28E-02	1.45E-02	4.94E-03	2.94E-02
0.198	1.592	1.14E-01	1.23E-02	7.53E-02	1.75E-03	1.28E-02	1.19E-02	5.30E-03	3.12E-02
0.198	1.792	1.13E-01	1.29E-02	7.83E-02	1.75E-03	1.28E-02	9.89E-03	5.60E-03	3.28E-02
0.198	1.992	1.13E-01	1.35E-02	8.09E-02	1.75E-03	1.28E-02	8.27E-03	5.85E-03	3.41E-02
0.198	2.492	1.12E-01	1.44E-02	8.55E-02	1.75E-03	1.28E-02	5.49E-03	6.30E-03	3.63E-02
0.198	2.992	1.12E-01	1.50E-02	8.85E-02	1.75E-03	1.28E-02	3.75E-03	6.61E-03	3.78E-02
0.198	3.992	1.11E-01	1.56E-02	9.17E-02	1.75E-03	1.28E-02	1.90E-03	6.94E-03	3.94E-02
0.198	4.992	1.11E-01	1.60E-02	9.32E-02	1.75E-03	1.28E-02	1.03E-03	7.10E-03	4.02E-02
0.198	6.992	1.11E-01	1.62E-02	9.43E-02	1.75E-03	1.28E-02	3.82E-04	7.22E-03	4.08E-02
0.198	9.992	1.11E-01	1.63E-02	9.47E-02	1.75E-03	1.28E-02	1.42E-04	7.27E-03	4.10E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M3-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.32E-01	4.20E-02	4.08E-03	2.35E-02	1.99E-03	1.38E-01	9.28E-03	1.05E-03
0.198	0.162	3.03E-01	4.40E-02	4.28E-03	2.35E-02	1.99E-03	1.23E-01	1.03E-02	1.14E-03
0.198	0.182	2.80E-01	4.59E-02	4.47E-03	2.35E-02	1.99E-03	1.11E-01	1.12E-02	1.24E-03
0.198	0.232	2.41E-01	5.05E-02	4.95E-03	2.35E-02	1.99E-03	8.84E-02	1.35E-02	1.48E-03
0.198	0.292	2.11E-01	5.56E-02	5.51E-03	2.35E-02	1.99E-03	7.11E-02	1.61E-02	1.76E-03
0.198	0.392	1.83E-01	6.32E-02	6.41E-03	2.35E-02	1.99E-03	5.31E-02	1.99E-02	2.21E-03
0.198	0.492	1.68E-01	6.99E-02	7.26E-03	2.35E-02	1.99E-03	4.19E-02	2.32E-02	2.64E-03
0.198	0.592	1.58E-01	7.57E-02	8.06E-03	2.35E-02	1.99E-03	3.41E-02	2.61E-02	3.03E-03
0.198	0.792	1.48E-01	8.51E-02	9.45E-03	2.35E-02	1.99E-03	2.41E-02	3.08E-02	3.73E-03
0.198	0.992	1.43E-01	9.24E-02	1.06E-02	2.35E-02	1.99E-03	1.79E-02	3.45E-02	4.30E-03
0.198	1.192	1.40E-01	9.81E-02	1.15E-02	2.35E-02	1.99E-03	1.37E-02	3.73E-02	4.76E-03
0.198	1.392	1.39E-01	1.03E-01	1.22E-02	2.35E-02	1.99E-03	1.08E-02	3.95E-02	5.13E-03
0.198	1.592	1.38E-01	1.06E-01	1.28E-02	2.35E-02	1.99E-03	8.61E-03	4.13E-02	5.42E-03
0.198	1.792	1.38E-01	1.09E-01	1.33E-02	2.35E-02	1.99E-03	6.96E-03	4.26E-02	5.66E-03
0.198	1.992	1.37E-01	1.11E-01	1.37E-02	2.35E-02	1.99E-03	5.73E-03	4.37E-02	5.84E-03
0.198	2.492	1.37E-01	1.15E-01	1.43E-02	2.35E-02	1.99E-03	3.61E-03	4.56E-02	6.17E-03
0.198	2.992	1.37E-01	1.17E-01	1.47E-02	2.35E-02	1.99E-03	2.39E-03	4.67E-02	6.36E-03
0.198	3.992	1.37E-01	1.19E-01	1.51E-02	2.35E-02	1.99E-03	1.13E-03	4.78E-02	6.57E-03
0.198	4.992	1.37E-01	1.20E-01	1.53E-02	2.35E-02	1.99E-03	6.16E-04	4.83E-02	6.66E-03
0.198	6.992	1.37E-01	1.21E-01	1.54E-02	2.35E-02	1.99E-03	2.48E-04	4.86E-02	6.72E-03
0.198	9.992	1.37E-01	1.21E-01	1.55E-02	2.35E-02	1.99E-03	1.05E-04	4.87E-02	6.75E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M4-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	1.40E-02	5.47E-03	6.89E-03	2.53E-03	1.44E-01	3.56E-03	1.47E-03
0.198	0.162	2.93E-01	1.46E-02	5.70E-03	6.89E-03	2.53E-03	1.29E-01	3.86E-03	1.59E-03
0.198	0.182	2.70E-01	1.52E-02	5.93E-03	6.89E-03	2.53E-03	1.17E-01	4.16E-03	1.70E-03
0.198	0.232	2.28E-01	1.67E-02	6.51E-03	6.89E-03	2.53E-03	9.57E-02	4.91E-03	1.99E-03
0.198	0.292	1.96E-01	1.84E-02	7.18E-03	6.89E-03	2.53E-03	7.91E-02	5.78E-03	2.32E-03
0.198	0.392	1.64E-01	2.13E-02	8.29E-03	6.89E-03	2.53E-03	6.18E-02	7.19E-03	2.88E-03
0.198	0.492	1.45E-01	2.40E-02	9.37E-03	6.89E-03	2.53E-03	5.10E-02	8.57E-03	3.42E-03
0.198	0.592	1.32E-01	2.67E-02	1.04E-02	6.89E-03	2.53E-03	4.34E-02	9.89E-03	3.95E-03
0.198	0.792	1.17E-01	3.15E-02	1.24E-02	6.89E-03	2.53E-03	3.32E-02	1.23E-02	4.94E-03
0.198	0.992	1.08E-01	3.60E-02	1.42E-02	6.89E-03	2.53E-03	2.65E-02	1.45E-02	5.86E-03
0.198	1.192	1.03E-01	3.99E-02	1.59E-02	6.89E-03	2.53E-03	2.16E-02	1.65E-02	6.67E-03
0.198	1.392	9.94E-02	4.33E-02	1.74E-02	6.89E-03	2.53E-03	1.79E-02	1.82E-02	7.41E-03
0.198	1.592	9.72E-02	4.63E-02	1.86E-02	6.89E-03	2.53E-03	1.49E-02	1.97E-02	8.06E-03
0.198	1.792	9.57E-02	4.89E-02	1.98E-02	6.89E-03	2.53E-03	1.26E-02	2.10E-02	8.62E-03
0.198	1.992	9.46E-02	5.12E-02	2.08E-02	6.89E-03	2.53E-03	1.06E-02	2.22E-02	9.11E-03
0.198	2.492	9.32E-02	5.56E-02	2.27E-02	6.89E-03	2.53E-03	7.09E-03	2.43E-02	1.01E-02
0.198	2.992	9.25E-02	5.86E-02	2.40E-02	6.89E-03	2.53E-03	4.78E-03	2.59E-02	1.07E-02
0.198	3.992	9.22E-02	6.20E-02	2.55E-02	6.89E-03	2.53E-03	2.26E-03	2.76E-02	1.15E-02
0.198	4.992	9.21E-02	6.36E-02	2.62E-02	6.89E-03	2.53E-03	1.13E-03	2.83E-02	1.18E-02
0.198	6.992	9.21E-02	6.47E-02	2.67E-02	6.89E-03	2.53E-03	3.50E-04	2.89E-02	1.21E-02
0.198	9.992	9.21E-02	6.50E-02	2.68E-02	6.89E-03	2.53E-03	1.11E-04	2.91E-02	1.22E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************
* Layers:	MT-M5-M2 *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.198	0.142	3.23E-01	8.71E-03	7.60E-03	3.99E-03	3.46E-03	1.45E-01	2.36E-03	2.07E-03
0.198	0.162	2.93E-01	9.06E-03	7.90E-03	3.99E-03	3.46E-03	1.30E-01	2.53E-03	2.22E-03
0.198	0.182	2.69E-01	9.40E-03	8.21E-03	3.99E-03	3.46E-03	1.18E-01	2.70E-03	2.37E-03
0.198	0.232	2.27E-01	1.02E-02	8.97E-03	3.99E-03	3.46E-03	9.64E-02	3.13E-03	2.75E-03
0.198	0.292	1.95E-01	1.12E-02	9.85E-03	3.99E-03	3.46E-03	7.99E-02	3.63E-03	3.19E-03
0.198	0.392	1.62E-01	1.29E-02	1.13E-02	3.99E-03	3.46E-03	6.30E-02	4.45E-03	3.92E-03
0.198	0.492	1.43E-01	1.45E-02	1.27E-02	3.99E-03	3.46E-03	5.24E-02	5.25E-03	4.63E-03
0.198	0.592	1.30E-01	1.61E-02	1.41E-02	3.99E-03	3.46E-03	4.51E-02	6.05E-03	5.34E-03
0.198	0.792	1.14E-01	1.91E-02	1.69E-02	3.99E-03	3.46E-03	3.52E-02	7.57E-03	6.70E-03
0.198	0.992	1.04E-01	2.20E-02	1.94E-02	3.99E-03	3.46E-03	2.86E-02	8.99E-03	7.96E-03
0.198	1.192	9.83E-02	2.46E-02	2.17E-02	3.99E-03	3.46E-03	2.39E-02	1.03E-02	9.14E-03
0.198	1.392	9.43E-02	2.70E-02	2.39E-02	3.99E-03	3.46E-03	2.01E-02	1.15E-02	1.02E-02
0.198	1.592	9.16E-02	2.92E-02	2.58E-02	3.99E-03	3.46E-03	1.71E-02	1.26E-02	1.12E-02
0.198	1.792	8.96E-02	3.11E-02	2.76E-02	3.99E-03	3.46E-03	1.46E-02	1.36E-02	1.20E-02
0.198	1.992	8.85E-02	3.29E-02	2.91E-02	3.99E-03	3.46E-03	1.25E-02	1.44E-02	1.28E-02
0.198	2.492	8.64E-02	3.63E-02	3.22E-02	3.99E-03	3.46E-03	8.58E-03	1.62E-02	1.44E-02
0.198	2.992	8.55E-02	3.88E-02	3.45E-02	3.99E-03	3.46E-03	5.90E-03	1.74E-02	1.55E-02
