*
* No part of this file can be released without the consent of SMIC.
*
*This file contains the interconnect capacitance of parallel lines above a bottom plate.
*Three corners are provided : Typical, Fast and Slow.
***********************************************************************
*****             Interconnect Capacitance Table           ************
***********************************************************************

Process: 	0.11um Mixed Signal 1P8M Salicide, Dual Voltage (1.2V/3.3V)
Version: 	1.0
Date: 		2010-05-06
Corner:  	Typical
Structure: 	Structure-2 (Parallel lines above a bottom plate)
(Please refer to SMIC SPICE document for the definition of each capacitance)


**************************
* Layers:	M2-M1-AA *
**************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	2.518	8.96E-02	2.10E-02	5.48E-02	2.02E-03	5.67E-03	6.51E-03	9.47E-03	2.46E-02
0.162	3.018	8.91E-02	2.21E-02	5.77E-02	2.02E-03	5.67E-03	4.41E-03	1.01E-02	2.60E-02
0.162	4.018	8.87E-02	2.34E-02	6.09E-02	2.02E-03	5.67E-03	2.11E-03	1.07E-02	2.76E-02
0.162	5.018	8.87E-02	2.40E-02	6.24E-02	2.02E-03	5.67E-03	1.06E-03	1.10E-02	2.84E-02
0.162	7.018	8.86E-02	2.45E-02	6.35E-02	2.02E-03	5.67E-03	3.30E-04	1.12E-02	2.89E-02
0.162	10.018	8.86E-02	2.46E-02	6.38E-02	2.02E-03	5.67E-03	1.08E-04	1.13E-02	2.91E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M5-M4 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.188	2.35E-01	2.92E-02	5.50E-03	1.29E-02	2.21E-03	9.52E-02	8.15E-03	1.64E-03
0.162	0.198	2.27E-01	2.99E-02	5.63E-03	1.29E-02	2.21E-03	9.10E-02	8.48E-03	1.71E-03
0.162	0.228	2.08E-01	3.19E-02	6.00E-03	1.29E-02	2.21E-03	8.04E-02	9.46E-03	1.89E-03
0.162	0.268	1.89E-01	3.44E-02	6.49E-03	1.29E-02	2.21E-03	6.97E-02	1.07E-02	2.14E-03
0.162	0.318	1.72E-01	3.74E-02	7.11E-03	1.29E-02	2.21E-03	5.96E-02	1.22E-02	2.45E-03
0.162	0.418	1.50E-01	4.31E-02	8.27E-03	1.29E-02	2.21E-03	4.60E-02	1.51E-02	3.03E-03
0.162	0.518	1.38E-01	4.81E-02	9.37E-03	1.29E-02	2.21E-03	3.71E-02	1.76E-02	3.58E-03
0.162	0.618	1.30E-01	5.27E-02	1.04E-02	1.29E-02	2.21E-03	3.07E-02	1.99E-02	4.09E-03
0.162	0.818	1.21E-01	6.04E-02	1.22E-02	1.29E-02	2.21E-03	2.21E-02	2.37E-02	5.00E-03
0.162	1.018	1.17E-01	6.66E-02	1.37E-02	1.29E-02	2.21E-03	1.65E-02	2.68E-02	5.75E-03
0.162	1.218	1.14E-01	7.15E-02	1.49E-02	1.29E-02	2.21E-03	1.27E-02	2.93E-02	6.34E-03
0.162	1.418	1.13E-01	7.53E-02	1.59E-02	1.29E-02	2.21E-03	9.94E-03	3.12E-02	6.83E-03
0.162	1.618	1.12E-01	7.84E-02	1.66E-02	1.29E-02	2.21E-03	7.85E-03	3.27E-02	7.22E-03
0.162	1.818	1.12E-01	8.08E-02	1.73E-02	1.29E-02	2.21E-03	6.31E-03	3.39E-02	7.52E-03
0.162	2.018	1.11E-01	8.27E-02	1.77E-02	1.29E-02	2.21E-03	5.08E-03	3.49E-02	7.77E-03
0.162	2.518	1.11E-01	8.59E-02	1.86E-02	1.29E-02	2.21E-03	3.07E-03	3.65E-02	8.18E-03
0.162	3.018	1.11E-01	8.78E-02	1.91E-02	1.29E-02	2.21E-03	1.90E-03	3.74E-02	8.44E-03
0.162	4.018	1.11E-01	8.96E-02	1.96E-02	1.29E-02	2.21E-03	8.15E-04	3.83E-02	8.67E-03
0.162	5.018	1.11E-01	9.03E-02	1.97E-02	1.29E-02	2.21E-03	4.04E-04	3.87E-02	8.77E-03
0.162	7.018	1.11E-01	9.07E-02	1.99E-02	1.29E-02	2.21E-03	1.58E-04	3.89E-02	8.83E-03
0.162	10.018	1.11E-01	9.08E-02	1.99E-02	1.29E-02	2.21E-03	6.99E-05	3.89E-02	8.85E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M6-M4 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.188	2.31E-01	1.15E-02	8.16E-03	4.57E-03	3.18E-03	9.86E-02	3.48E-03	2.49E-03
0.162	0.198	2.23E-01	1.18E-02	8.33E-03	4.57E-03	3.18E-03	9.45E-02	3.60E-03	2.57E-03
0.162	0.228	2.03E-01	1.25E-02	8.83E-03	4.57E-03	3.18E-03	8.42E-02	3.95E-03	2.83E-03
0.162	0.268	1.83E-01	1.34E-02	9.48E-03	4.57E-03	3.18E-03	7.38E-02	4.41E-03	3.15E-03
0.162	0.318	1.65E-01	1.46E-02	1.03E-02	4.57E-03	3.18E-03	6.43E-02	4.99E-03	3.57E-03
0.162	0.418	1.42E-01	1.68E-02	1.19E-02	4.57E-03	3.18E-03	5.14E-02	6.12E-03	4.38E-03
0.162	0.518	1.27E-01	1.90E-02	1.35E-02	4.57E-03	3.18E-03	4.30E-02	7.20E-03	5.16E-03
0.162	0.618	1.17E-01	2.11E-02	1.50E-02	4.57E-03	3.18E-03	3.69E-02	8.26E-03	5.93E-03
0.162	0.818	1.05E-01	2.50E-02	1.79E-02	4.57E-03	3.18E-03	2.84E-02	1.02E-02	7.36E-03
0.162	1.018	9.83E-02	2.86E-02	2.05E-02	4.57E-03	3.18E-03	2.27E-02	1.20E-02	8.67E-03
0.162	1.218	9.42E-02	3.17E-02	2.28E-02	4.57E-03	3.18E-03	1.84E-02	1.36E-02	9.81E-03
0.162	1.418	9.15E-02	3.44E-02	2.48E-02	4.57E-03	3.18E-03	1.51E-02	1.49E-02	1.08E-02
0.162	1.618	8.97E-02	3.67E-02	2.65E-02	4.57E-03	3.18E-03	1.25E-02	1.61E-02	1.17E-02
0.162	1.818	8.85E-02	3.88E-02	2.80E-02	4.57E-03	3.18E-03	1.03E-02	1.71E-02	1.24E-02
0.162	2.018	8.77E-02	4.05E-02	2.93E-02	4.57E-03	3.18E-03	8.59E-03	1.80E-02	1.31E-02
0.162	2.518	8.67E-02	4.37E-02	3.17E-02	4.57E-03	3.18E-03	5.43E-03	1.96E-02	1.43E-02
0.162	3.018	8.63E-02	4.59E-02	3.33E-02	4.57E-03	3.18E-03	3.48E-03	2.06E-02	1.50E-02
0.162	4.018	8.60E-02	4.81E-02	3.49E-02	4.57E-03	3.18E-03	1.46E-03	2.18E-02	1.59E-02
0.162	5.018	8.60E-02	4.90E-02	3.56E-02	4.57E-03	3.18E-03	6.49E-04	2.22E-02	1.62E-02
0.162	7.018	8.60E-02	4.96E-02	3.60E-02	4.57E-03	3.18E-03	1.98E-04	2.25E-02	1.64E-02
0.162	10.018	8.60E-02	4.97E-02	3.62E-02	4.57E-03	3.18E-03	6.74E-05	2.26E-02	1.65E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M7-M4 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.188	2.37E-01	7.24E-03	1.40E-02	2.80E-03	5.67E-03	1.01E-01	2.22E-03	4.18E-03
0.162	0.198	2.29E-01	7.39E-03	1.43E-02	2.80E-03	5.67E-03	9.64E-02	2.30E-03	4.33E-03
0.162	0.228	2.09E-01	7.83E-03	1.52E-02	2.80E-03	5.67E-03	8.61E-02	2.51E-03	4.77E-03
0.162	0.268	1.89E-01	8.41E-03	1.64E-02	2.80E-03	5.67E-03	7.56E-02	2.80E-03	5.35E-03
0.162	0.318	1.71E-01	9.12E-03	1.78E-02	2.80E-03	5.67E-03	6.58E-02	3.16E-03	6.07E-03
0.162	0.418	1.47E-01	1.05E-02	2.06E-02	2.80E-03	5.67E-03	5.27E-02	3.87E-03	7.48E-03
0.162	0.518	1.32E-01	1.19E-02	2.34E-02	2.80E-03	5.67E-03	4.40E-02	4.57E-03	8.85E-03
0.162	0.618	1.22E-01	1.33E-02	2.60E-02	2.80E-03	5.67E-03	3.78E-02	5.24E-03	1.02E-02
0.162	0.818	1.10E-01	1.58E-02	3.09E-02	2.80E-03	5.67E-03	2.90E-02	6.49E-03	1.26E-02
0.162	1.018	1.03E-01	1.80E-02	3.52E-02	2.80E-03	5.67E-03	2.31E-02	7.62E-03	1.48E-02
0.162	1.218	9.89E-02	2.00E-02	3.89E-02	2.80E-03	5.67E-03	1.86E-02	8.59E-03	1.66E-02
0.162	1.418	9.63E-02	2.17E-02	4.21E-02	2.80E-03	5.67E-03	1.52E-02	9.45E-03	1.82E-02
0.162	1.618	9.46E-02	2.32E-02	4.49E-02	2.80E-03	5.67E-03	1.25E-02	1.02E-02	1.96E-02
0.162	1.818	9.35E-02	2.45E-02	4.73E-02	2.80E-03	5.67E-03	1.03E-02	1.08E-02	2.08E-02
0.162	2.018	9.27E-02	2.55E-02	4.93E-02	2.80E-03	5.67E-03	8.55E-03	1.14E-02	2.18E-02
0.162	2.518	9.18E-02	2.75E-02	5.30E-02	2.80E-03	5.67E-03	5.41E-03	1.24E-02	2.37E-02
0.162	3.018	9.14E-02	2.89E-02	5.55E-02	2.80E-03	5.67E-03	3.43E-03	1.30E-02	2.49E-02
0.162	4.018	9.12E-02	3.02E-02	5.80E-02	2.80E-03	5.67E-03	1.44E-03	1.37E-02	2.62E-02
0.162	5.018	9.11E-02	3.08E-02	5.90E-02	2.80E-03	5.67E-03	6.42E-04	1.40E-02	2.67E-02
0.162	7.018	9.11E-02	3.11E-02	5.96E-02	2.80E-03	5.67E-03	1.99E-04	1.42E-02	2.70E-02
0.162	10.018	9.12E-02	3.12E-02	5.98E-02	2.80E-03	5.67E-03	6.83E-05	1.42E-02	2.71E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M6-M5 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.188	2.35E-01	2.85E-02	7.54E-03	1.29E-02	3.18E-03	9.50E-02	7.80E-03	2.18E-03
0.162	0.198	2.28E-01	2.92E-02	7.72E-03	1.29E-02	3.18E-03	9.08E-02	8.13E-03	2.27E-03
0.162	0.228	2.08E-01	3.11E-02	8.25E-03	1.29E-02	3.18E-03	8.02E-02	9.10E-03	2.54E-03
0.162	0.268	1.89E-01	3.37E-02	8.95E-03	1.29E-02	3.18E-03	6.94E-02	1.04E-02	2.89E-03
0.162	0.318	1.72E-01	3.67E-02	9.81E-03	1.29E-02	3.18E-03	5.93E-02	1.19E-02	3.32E-03
0.162	0.418	1.51E-01	4.23E-02	1.15E-02	1.29E-02	3.18E-03	4.56E-02	1.47E-02	4.14E-03
0.162	0.518	1.39E-01	4.74E-02	1.30E-02	1.29E-02	3.18E-03	3.65E-02	1.72E-02	4.92E-03
0.162	0.618	1.31E-01	5.19E-02	1.45E-02	1.29E-02	3.18E-03	3.00E-02	1.95E-02	5.64E-03
0.162	0.818	1.22E-01	5.96E-02	1.70E-02	1.29E-02	3.18E-03	2.12E-02	2.33E-02	6.91E-03
0.162	1.018	1.18E-01	6.56E-02	1.90E-02	1.29E-02	3.18E-03	1.56E-02	2.63E-02	7.94E-03
0.162	1.218	1.16E-01	7.03E-02	2.07E-02	1.29E-02	3.18E-03	1.17E-02	2.87E-02	8.75E-03
0.162	1.418	1.15E-01	7.39E-02	2.19E-02	1.29E-02	3.18E-03	8.87E-03	3.05E-02	9.38E-03
0.162	1.618	1.14E-01	7.67E-02	2.29E-02	1.29E-02	3.18E-03	6.79E-03	3.19E-02	9.89E-03
0.162	1.818	1.14E-01	7.88E-02	2.37E-02	1.29E-02	3.18E-03	5.28E-03	3.29E-02	1.03E-02
0.162	2.018	1.13E-01	8.05E-02	2.43E-02	1.29E-02	3.18E-03	4.11E-03	3.38E-02	1.06E-02
0.162	2.518	1.13E-01	8.32E-02	2.53E-02	1.29E-02	3.18E-03	2.24E-03	3.51E-02	1.11E-02
0.162	3.018	1.13E-01	8.46E-02	2.58E-02	1.29E-02	3.18E-03	1.28E-03	3.59E-02	1.13E-02
0.162	4.018	1.13E-01	8.58E-02	2.63E-02	1.29E-02	3.18E-03	4.82E-04	3.64E-02	1.15E-02
0.162	5.018	1.13E-01	8.62E-02	2.64E-02	1.29E-02	3.18E-03	2.44E-04	3.66E-02	1.16E-02
0.162	7.018	1.13E-01	8.64E-02	2.65E-02	1.29E-02	3.18E-03	1.00E-04	3.67E-02	1.17E-02
0.162	10.018	1.13E-01	8.65E-02	2.65E-02	1.29E-02	3.18E-03	4.41E-05	3.68E-02	1.17E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M7-M5 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.188	2.38E-01	1.09E-02	1.33E-02	4.57E-03	5.67E-03	1.00E-01	3.16E-03	3.83E-03
0.162	0.198	2.30E-01	1.11E-02	1.36E-02	4.57E-03	5.67E-03	9.59E-02	3.28E-03	3.98E-03
0.162	0.228	2.10E-01	1.18E-02	1.45E-02	4.57E-03	5.67E-03	8.55E-02	3.63E-03	4.42E-03
0.162	0.268	1.90E-01	1.28E-02	1.57E-02	4.57E-03	5.67E-03	7.49E-02	4.10E-03	5.01E-03
0.162	0.318	1.71E-01	1.39E-02	1.71E-02	4.57E-03	5.67E-03	6.50E-02	4.68E-03	5.73E-03
0.162	0.418	1.48E-01	1.63E-02	2.00E-02	4.57E-03	5.67E-03	5.17E-02	5.84E-03	7.18E-03
0.162	0.518	1.34E-01	1.85E-02	2.28E-02	4.57E-03	5.67E-03	4.28E-02	6.95E-03	8.55E-03
0.162	0.618	1.24E-01	2.06E-02	2.54E-02	4.57E-03	5.67E-03	3.63E-02	8.00E-03	9.85E-03
0.162	0.818	1.12E-01	2.44E-02	3.02E-02	4.57E-03	5.67E-03	2.72E-02	9.93E-03	1.23E-02
0.162	1.018	1.06E-01	2.78E-02	3.43E-02	4.57E-03	5.67E-03	2.08E-02	1.16E-02	1.43E-02
0.162	1.218	1.03E-01	3.06E-02	3.78E-02	4.57E-03	5.67E-03	1.63E-02	1.30E-02	1.61E-02
0.162	1.418	1.00E-01	3.30E-02	4.07E-02	4.57E-03	5.67E-03	1.28E-02	1.42E-02	1.75E-02
0.162	1.618	9.90E-02	3.50E-02	4.32E-02	4.57E-03	5.67E-03	1.01E-02	1.52E-02	1.88E-02
0.162	1.818	9.83E-02	3.66E-02	4.52E-02	4.57E-03	5.67E-03	8.05E-03	1.60E-02	1.97E-02
0.162	2.018	9.78E-02	3.79E-02	4.68E-02	4.57E-03	5.67E-03	6.38E-03	1.67E-02	2.06E-02
0.162	2.518	9.72E-02	4.02E-02	4.96E-02	4.57E-03	5.67E-03	3.59E-03	1.78E-02	2.20E-02
0.162	3.018	9.70E-02	4.15E-02	5.13E-02	4.57E-03	5.67E-03	2.06E-03	1.85E-02	2.28E-02
0.162	4.018	9.69E-02	4.27E-02	5.27E-02	4.57E-03	5.67E-03	7.19E-04	1.91E-02	2.35E-02
0.162	5.018	9.69E-02	4.31E-02	5.32E-02	4.57E-03	5.67E-03	3.15E-04	1.93E-02	2.37E-02
0.162	7.018	9.69E-02	4.33E-02	5.34E-02	4.57E-03	5.67E-03	1.05E-04	1.94E-02	2.39E-02
0.162	10.018	9.69E-02	4.34E-02	5.35E-02	4.57E-03	5.67E-03	4.25E-05	1.94E-02	2.39E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

***************************
* Layers:	MT2-M7-M6 *
***************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.188	2.42E-01	2.77E-02	1.27E-02	1.29E-02	5.67E-03	9.66E-02	7.37E-03	3.49E-03
0.162	0.198	2.34E-01	2.84E-02	1.30E-02	1.29E-02	5.67E-03	9.23E-02	7.72E-03	3.66E-03
0.162	0.228	2.15E-01	3.03E-02	1.39E-02	1.29E-02	5.67E-03	8.15E-02	8.70E-03	4.12E-03
0.162	0.268	1.96E-01	3.28E-02	1.51E-02	1.29E-02	5.67E-03	7.05E-02	9.95E-03	4.73E-03
0.162	0.318	1.79E-01	3.59E-02	1.66E-02	1.29E-02	5.67E-03	6.01E-02	1.15E-02	5.47E-03
0.162	0.418	1.57E-01	4.15E-02	1.95E-02	1.29E-02	5.67E-03	4.59E-02	1.43E-02	6.91E-03
0.162	0.518	1.45E-01	4.66E-02	2.22E-02	1.29E-02	5.67E-03	3.64E-02	1.68E-02	8.26E-03
0.162	0.618	1.37E-01	5.10E-02	2.46E-02	1.29E-02	5.67E-03	2.95E-02	1.90E-02	9.48E-03
0.162	0.818	1.29E-01	5.85E-02	2.88E-02	1.29E-02	5.67E-03	2.01E-02	2.28E-02	1.16E-02
0.162	1.018	1.25E-01	6.42E-02	3.21E-02	1.29E-02	5.67E-03	1.41E-02	2.56E-02	1.32E-02
0.162	1.218	1.24E-01	6.84E-02	3.46E-02	1.29E-02	5.67E-03	1.00E-02	2.77E-02	1.45E-02
0.162	1.418	1.23E-01	7.15E-02	3.65E-02	1.29E-02	5.67E-03	7.15E-03	2.93E-02	1.54E-02
0.162	1.618	1.22E-01	7.38E-02	3.79E-02	1.29E-02	5.67E-03	5.14E-03	3.05E-02	1.61E-02
0.162	1.818	1.22E-01	7.55E-02	3.89E-02	1.29E-02	5.67E-03	3.73E-03	3.13E-02	1.66E-02
0.162	2.018	1.22E-01	7.67E-02	3.97E-02	1.29E-02	5.67E-03	2.70E-03	3.19E-02	1.70E-02
0.162	2.518	1.22E-01	7.85E-02	4.07E-02	1.29E-02	5.67E-03	1.26E-03	3.28E-02	1.75E-02
0.162	3.018	1.22E-01	7.93E-02	4.12E-02	1.29E-02	5.67E-03	6.44E-04	3.32E-02	1.78E-02
0.162	4.018	1.22E-01	7.98E-02	4.15E-02	1.29E-02	5.67E-03	2.52E-04	3.34E-02	1.79E-02
0.162	5.018	1.22E-01	7.99E-02	4.16E-02	1.29E-02	5.67E-03	1.36E-04	3.35E-02	1.80E-02
0.162	7.018	1.22E-01	8.00E-02	4.17E-02	1.29E-02	5.67E-03	6.02E-05	3.35E-02	1.80E-02
0.162	10.018	1.22E-01	8.01E-02	4.17E-02	1.29E-02	5.67E-03	2.69E-05	3.36E-02	1.80E-02
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

**************************************
* Layers:     ALRDL-POLY-FIELD_OXIDE *
**************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.117	0.153	1.93E-01	2.79E-02	1.30E-03	9.89E-03	4.19E-04	7.58E-02	8.98E-03	4.40E-04
0.117	0.163	1.86E-01	2.86E-02	1.33E-03	9.89E-03	4.19E-04	7.19E-02	9.37E-03	4.57E-04
0.117	0.193	1.69E-01	3.09E-02	1.44E-03	9.89E-03	4.19E-04	6.25E-02	1.05E-02	5.08E-04
0.117	0.223	1.57E-01	3.31E-02	1.54E-03	9.89E-03	4.19E-04	5.54E-02	1.16E-02	5.59E-04
0.117	0.263	1.44E-01	3.59E-02	1.67E-03	9.89E-03	4.19E-04	4.82E-02	1.30E-02	6.24E-04
0.117	0.313	1.34E-01	3.92E-02	1.83E-03	9.89E-03	4.19E-04	4.15E-02	1.47E-02	7.03E-04
0.117	0.413	1.20E-01	4.53E-02	2.12E-03	9.89E-03	4.19E-04	3.22E-02	1.77E-02	8.49E-04
0.117	0.513	1.13E-01	5.06E-02	2.38E-03	9.89E-03	4.19E-04	2.61E-02	2.04E-02	9.79E-04
0.117	0.613	1.08E-01	5.53E-02	2.60E-03	9.89E-03	4.19E-04	2.16E-02	2.27E-02	1.09E-03
0.117	0.813	1.03E-01	6.29E-02	2.99E-03	9.89E-03	4.19E-04	1.57E-02	2.65E-02	1.28E-03
0.117	1.013	1.00E-01	6.87E-02	3.28E-03	9.89E-03	4.19E-04	1.19E-02	2.94E-02	1.43E-03
0.117	1.213	9.91E-02	7.31E-02	3.50E-03	9.89E-03	4.19E-04	9.29E-03	3.16E-02	1.54E-03
0.117	1.413	9.84E-02	7.65E-02	3.68E-03	9.89E-03	4.19E-04	7.45E-03	3.33E-02	1.63E-03
0.117	1.613	9.80E-02	7.92E-02	3.82E-03	9.89E-03	4.19E-04	6.10E-03	3.47E-02	1.70E-03
0.117	1.813	9.77E-02	8.13E-02	3.93E-03	9.89E-03	4.19E-04	5.07E-03	3.57E-02	1.75E-03
0.117	2.013	9.75E-02	8.29E-02	4.01E-03	9.89E-03	4.19E-04	4.27E-03	3.65E-02	1.79E-03
0.117	2.513	9.73E-02	8.57E-02	4.16E-03	9.89E-03	4.19E-04	2.99E-03	3.79E-02	1.87E-03
0.117	3.013	9.72E-02	8.75E-02	4.25E-03	9.89E-03	4.19E-04	2.19E-03	3.88E-02	1.92E-03
0.117	4.013	9.72E-02	8.94E-02	4.35E-03	9.89E-03	4.19E-04	1.41E-03	3.98E-02	1.97E-03
0.117	5.013	9.71E-02	9.04E-02	4.41E-03	9.89E-03	4.19E-04	9.68E-04	4.03E-02	1.99E-03
0.117	7.013	9.71E-02	9.14E-02	4.46E-03	9.89E-03	4.19E-04	5.63E-04	4.08E-02	2.02E-03
0.117	10.013	9.71E-02	9.19E-02	4.49E-03	9.89E-03	4.19E-04	3.30E-04	4.10E-02	2.04E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

************************************
* Layers:     ALRDL-M1-FIELD_OXIDE *
************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.130	0.147	2.46E-01	1.51E-02	1.67E-03	4.80E-03	4.96E-04	1.06E-01	5.13E-03	5.88E-04
0.130	0.167	2.26E-01	1.57E-02	1.76E-03	4.80E-03	4.96E-04	9.58E-02	5.47E-03	6.34E-04
0.130	0.187	2.10E-01	1.64E-02	1.84E-03	4.80E-03	4.96E-04	8.75E-02	5.81E-03	6.72E-04
0.130	0.227	1.85E-01	1.77E-02	1.98E-03	4.80E-03	4.96E-04	7.51E-02	6.45E-03	7.41E-04
0.130	0.267	1.68E-01	1.90E-02	2.12E-03	4.80E-03	4.96E-04	6.60E-02	7.11E-03	8.14E-04
0.130	0.317	1.52E-01	2.06E-02	2.30E-03	4.80E-03	4.96E-04	5.77E-02	7.92E-03	9.04E-04
0.130	0.417	1.32E-01	2.37E-02	2.64E-03	4.80E-03	4.96E-04	4.65E-02	9.46E-03	1.07E-03
0.130	0.517	1.19E-01	2.66E-02	2.97E-03	4.80E-03	4.96E-04	3.91E-02	1.09E-02	1.24E-03
0.130	0.617	1.10E-01	2.94E-02	3.28E-03	4.80E-03	4.96E-04	3.38E-02	1.23E-02	1.39E-03
0.130	0.817	9.97E-02	3.44E-02	3.86E-03	4.80E-03	4.96E-04	2.65E-02	1.48E-02	1.68E-03
0.130	1.017	9.36E-02	3.89E-02	4.37E-03	4.80E-03	4.96E-04	2.16E-02	1.71E-02	1.94E-03
0.130	1.217	8.97E-02	4.28E-02	4.82E-03	4.80E-03	4.96E-04	1.80E-02	1.90E-02	2.16E-03
0.130	1.417	8.73E-02	4.63E-02	5.22E-03	4.80E-03	4.96E-04	1.52E-02	2.07E-02	2.36E-03
0.130	1.617	8.56E-02	4.93E-02	5.58E-03	4.80E-03	4.96E-04	1.30E-02	2.22E-02	2.54E-03
0.130	1.817	8.43E-02	5.18E-02	5.87E-03	4.80E-03	4.96E-04	1.13E-02	2.35E-02	2.69E-03
0.130	2.017	8.36E-02	5.42E-02	6.15E-03	4.80E-03	4.96E-04	9.83E-03	2.47E-02	2.83E-03
0.130	2.517	8.23E-02	5.86E-02	6.66E-03	4.80E-03	4.96E-04	7.19E-03	2.69E-02	3.08E-03
0.130	3.017	8.17E-02	6.18E-02	7.04E-03	4.80E-03	4.96E-04	5.42E-03	2.85E-02	3.27E-03
0.130	4.017	8.12E-02	6.58E-02	7.53E-03	4.80E-03	4.96E-04	3.37E-03	3.05E-02	3.52E-03
0.130	5.017	8.10E-02	6.81E-02	7.80E-03	4.80E-03	4.96E-04	2.21E-03	3.17E-02	3.65E-03
0.130	7.017	8.10E-02	7.03E-02	8.07E-03	4.80E-03	4.96E-04	1.15E-03	3.28E-02	3.79E-03
0.130	10.017	8.09E-02	7.15E-02	8.21E-03	4.80E-03	4.96E-04	5.59E-04	3.33E-02	3.86E-03
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------

************************************
* Layers:     ALRDL-M2-FIELD_OXIDE *
************************************
Width	Spacing	Ctotal 		Cbottom		  Ctop 		Cb_area		Ct_area		 Ccoup 		  Csd  		  Csu  
 (um)	  (um) 	(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)		(fF/um)
-------	-------	--------	--------	--------	--------	--------	--------	--------	--------
0.162	0.188	2.31E-01	1.20E-02	2.45E-03	3.51E-03	6.76E-04	9.93E-02	4.22E-03	8.87E-04
0.162	0.198	2.23E-01	1.22E-02	2.49E-03	3.51E-03	6.76E-04	9.53E-02	4.33E-03	9.08E-04
0.162	0.228	2.02E-01	1.28E-02	2.61E-03	3.51E-03	6.76E-04	8.51E-02	4.62E-03	9.67E-04
0.162	0.268	1.82E-01	1.36E-02	2.77E-03	3.51E-03	6.76E-04	7.49E-02	5.02E-03	1.05E-03
0.162	0.318	1.64E-01	1.45E-02	2.96E-03	3.51E-03	6.76E-04	6.55E-02	5.50E-03	1.14E-03
